,pokemonId,days,latitude,longitude,temperature,windSpeed,population_density,windBearing,seconds,date
24,5.0,2016-09-05,37.346061750000004,-85.69085725,18.724999999999998,4.425,538.3848705,118.5,7:10:14,2016-09-05T7:10:14
25,5.0,2016-09-06,32.746628,-116.924389,17.3,5.0,426.5022,260.0,2:28:15,2016-09-06T2:28:15
26,5.0,2016-09-07,41.068804,-81.472911,25.8,4.89,1361.0005,218.0,0:53:10,2016-09-07T0:53:10
27,6.0,2016-09-03,26.236029,-98.196908,26.6,3.96,849.4422599999998,56.0,23:23:24,2016-09-03T23:23:24
28,6.0,2016-09-05,38.99048,-77.520066,26.0,4.41,55.97982,57.0,21:00:00,2016-09-05T21:00:00
29,6.0,2016-09-06,32.743632,-116.918961,19.3,7.67,426.5022,254.0,1:18:39,2016-09-06T1:18:39
30,6.0,2016-09-08,32.952686,-97.187992,30.9,9.96,458.58234,160.0,1:03:34,2016-09-08T1:03:34
31,7.0,2016-09-02,40.6236265,-93.00034525000001,19.95,7.734999999999999,362.6844305,96.5,23:21:45,2016-09-02T23:21:45
32,7.0,2016-09-03,37.275781442105256,-95.8571717052632,23.432631578947362,7.07494736842105,951.1785042736844,152.07368421052632,12:14:31,2016-09-03T12:14:31
33,7.0,2016-09-04,37.1173479906542,-95.96180989719625,23.873831775700943,7.144112149532714,1054.944086485982,165.9158878504673,10:35:25,2016-09-04T10:35:25
34,7.0,2016-09-05,35.43799214503816,-95.52058574045805,24.409160305343523,4.969083969465649,882.8485640152676,168.74045801526717,10:42:39,2016-09-05T10:42:39
35,7.0,2016-09-06,34.94801400847456,-98.47762231355935,25.60762711864406,5.255169491525425,948.9124169322045,193.98305084745763,10:15:47,2016-09-06T10:15:47
36,7.0,2016-09-07,35.68661840740742,-91.35894806172837,26.91358024691358,6.128395061728392,967.9235047901237,199.11111111111111,5:59:33,2016-09-07T5:59:33
37,7.0,2016-09-08,35.65372575,-88.814045375,26.487499999999997,6.33,883.4597924999999,197.5,1:35:20,2016-09-08T1:35:20
38,8.0,2016-09-03,36.2622829,-85.8546886,20.720000000000002,6.895999999999998,956.3597575000001,117.1,6:12:16,2016-09-03T6:12:16
39,8.0,2016-09-04,37.28218933333333,-93.22524700000001,24.166666666666668,5.7299999999999995,1235.7261866666665,187.33333333333334,13:49:54,2016-09-04T13:49:54
40,8.0,2016-09-05,35.1772705,-82.4226065,27.816666666666666,8.108333333333333,1589.2719333333334,169.66666666666666,13:52:50,2016-09-05T13:52:50
41,8.0,2016-09-06,36.15428766666667,-96.20165983333334,23.666666666666668,5.56,1133.2290158333333,147.83333333333334,11:36:14,2016-09-06T11:36:14
42,8.0,2016-09-07,28.1397915,-94.0517985,27.6,7.62,24.2108135,131.0,1:57:52,2016-09-07T1:57:52
43,8.0,2016-09-08,30.145731,-89.86150699999997,26.9,6.1,0.0,134.0,1:15:03,2016-09-08T1:15:03
44,9.0,2016-09-03,34.008321,-118.498485,18.5,9.84,4188.391,267.0,2:30:03,2016-09-03T2:30:03
45,9.0,2016-09-04,47.182245,-122.01708,15.8,5.71,138.59011999999998,338.0,2:04:17,2016-09-04T2:04:17
46,9.0,2016-09-06,30.042344,-90.235716,25.5,2.36,0.0,145.0,6:21:10,2016-09-06T6:21:10
47,9.0,2016-09-07,33.698037,-78.871217,24.2,8.06,0.0,237.0,3:57:52,2016-09-07T3:57:52
48,10.0,2016-09-02,38.158068163265305,-87.72839559183673,24.483673469387753,7.478775510204081,927.6751877755107,100.42857142857143,22:44:18,2016-09-02T22:44:18
49,10.0,2016-09-03,38.136659093220366,-88.96828441694919,21.43610169491527,6.5133220338983175,808.1395713610165,107.86610169491526,10:55:58,2016-09-03T10:55:58
50,10.0,2016-09-04,38.32931976243093,-87.39709080662989,22.31528545119703,5.949558011049725,905.5648385930007,142.39226519337018,11:40:31,2016-09-04T11:40:31
51,10.0,2016-09-05,37.89219811786147,-87.08113977035238,23.173997569866323,6.006719319562554,826.5740440498181,163.77399756986634,12:13:28,2016-09-05T12:13:28
52,10.0,2016-09-06,37.05726189209535,-87.72543018946045,25.173023839397697,6.819573400250918,887.9467854617344,188.16060225846925,12:31:48,2016-09-06T12:31:48
53,10.0,2016-09-07,37.65331993438913,-88.12481410859725,24.997511312217195,6.472466063348419,1044.0766809841632,194.42986425339367,7:57:55,2016-09-07T7:57:55
54,10.0,2016-09-08,37.23919023255812,-88.44737034883721,25.127906976744196,6.438372093023253,1061.3044117325576,181.90697674418604,1:36:18,2016-09-08T1:36:18
55,11.0,2016-09-02,38.390215,-92.001194,25.58,7.787999999999999,1375.2470839999999,130.6,22:33:26,2016-09-02T22:33:26
56,11.0,2016-09-03,37.8583315945946,-86.05266145945944,21.359459459459462,6.680270270270269,584.7050255945946,116.27027027027027,9:36:05,2016-09-03T9:36:05
57,11.0,2016-09-04,37.56373269444444,-86.62042994444442,22.444444444444454,5.34111111111111,1039.4830525555556,119.30555555555556,12:13:37,2016-09-04T12:13:37
58,11.0,2016-09-05,39.65157255932201,-86.06262581355934,21.488135593220342,5.8503389830508485,794.7572104406778,174.77966101694915,13:11:50,2016-09-05T13:11:50
59,11.0,2016-09-06,36.494680205128205,-90.436113,25.99999999999999,7.541282051282051,662.7578327692308,188.89743589743588,12:53:56,2016-09-06T12:53:56
60,11.0,2016-09-07,37.82797410526316,-84.27835357894737,23.799999999999997,5.2678947368421065,960.6361009999998,217.94736842105263,5:53:19,2016-09-07T5:53:19
61,11.0,2016-09-08,39.423982,-90.60054116666667,25.266666666666666,8.405000000000001,724.7602645000001,201.66666666666666,1:36:52,2016-09-08T1:36:52
62,12.0,2016-09-03,38.939875916666665,-87.69787000000001,21.516666666666666,7.6475,1162.9050233333332,111.08333333333333,13:26:11,2016-09-03T13:26:11
63,12.0,2016-09-04,36.58931611111112,-82.17416877777777,22.866666666666667,6.945555555555556,1055.0925976666667,155.55555555555554,13:01:00,2016-09-04T13:01:00
64,12.0,2016-09-05,38.575500375000004,-85.995256625,22.275,6.91625,1156.039325,100.625,13:35:26,2016-09-05T13:35:26
65,12.0,2016-09-06,38.609930222222225,-88.17093344444444,24.48888888888889,5.29111111111111,1179.9839457777778,225.88888888888889,7:57:32,2016-09-06T7:57:32
66,12.0,2016-09-07,38.90276,-77.209662,24.2,2.39,790.0195,345.0,3:43:14,2016-09-07T3:43:14
67,12.0,2016-09-08,34.049788,-84.262736,23.8,3.0,761.8856,10.0,2:12:20,2016-09-08T2:12:20
68,13.0,2016-09-02,40.552282160839155,-84.8731837132867,22.772027972027963,7.869020979020977,839.4666216993004,78.32167832167832,22:44:04,2016-09-02T22:44:04
69,13.0,2016-09-03,39.15325561059603,-87.09800443377485,20.98761589403967,6.751496688741705,799.7985231867561,107.73708609271523,11:45:11,2016-09-03T11:45:11
70,13.0,2016-09-04,38.80800297663554,-87.06433533845136,22.517957276368534,6.033237650200286,785.6776697369864,136.5460614152203,12:26:08,2016-09-04T12:26:08
71,13.0,2016-09-05,38.86135664890709,-85.91529463843348,23.203551912568347,6.549795081967224,771.2382677240445,159.8233151183971,13:02:16,2016-09-05T13:02:16
72,13.0,2016-09-06,38.13048077897315,-85.75975037065996,25.435599022005015,7.566787286063603,839.0250748674814,190.9432762836186,12:52:33,2016-09-06T12:52:33
73,13.0,2016-09-07,38.424985352292005,-86.29128327674042,25.48981324278447,6.416672325976207,874.4447355899869,197.92529711375212,8:41:46,2016-09-07T8:41:46
74,13.0,2016-09-08,38.609061136807846,-85.97656529315967,24.911726384364837,7.621530944625407,1032.1750922801295,185.68729641693812,1:31:44,2016-09-08T1:31:44
75,14.0,2016-09-02,39.5173785,-86.07164374999999,23.2375,6.989999999999998,987.7921225,133.125,22:34:37,2016-09-02T22:34:37
76,14.0,2016-09-03,39.05501156043957,-88.29943967032966,20.4956043956044,6.301978021978019,765.8965422747254,130.72527472527472,10:09:41,2016-09-03T10:09:41
77,14.0,2016-09-04,38.40148544897958,-87.14609158163265,22.351020408163276,5.499897959183673,1017.8456865612246,138.8877551020408,12:18:48,2016-09-04T12:18:48
78,14.0,2016-09-05,39.04296922463767,-87.49759107246376,23.069565217391297,6.913115942028989,984.271552123188,167.7463768115942,13:47:00,2016-09-05T13:47:00
79,14.0,2016-09-06,38.77012111811024,-87.23414996850397,24.929133858267722,7.395590551181105,820.6696140629924,184.63779527559055,13:19:36,2016-09-06T13:19:36
80,14.0,2016-09-07,37.51412294382021,-86.03839025842694,25.478651685393263,6.502134831460674,843.6154826516854,199.02247191011236,9:01:31,2016-09-07T9:01:31
81,14.0,2016-09-08,38.12816192,-84.56180844000001,26.135999999999996,7.8576,540.9024280000002,193.4,1:23:16,2016-09-08T1:23:16
82,15.0,2016-09-02,35.44600399999999,-97.321827,29.3,8.51,493.07547,143.0,22:43:49,2016-09-02T22:43:49
83,15.0,2016-09-03,39.434852,-92.33726891666667,19.066666666666666,8.394999999999998,1660.5911105833336,94.41666666666667,9:46:02,2016-09-03T9:46:02
84,15.0,2016-09-04,36.97712009999999,-92.2759403,22.950000000000003,4.915000000000001,699.5733738,131.0,11:34:09,2016-09-04T11:34:09
85,15.0,2016-09-05,36.991891214285715,-80.51329378571428,24.742857142857144,6.420000000000001,357.8533573571429,116.71428571428571,14:45:19,2016-09-05T14:45:19
86,15.0,2016-09-06,37.092159099999996,-84.72376629999998,25.76,7.9495000000000005,712.69211785,185.9,14:38:51,2016-09-06T14:38:51
87,15.0,2016-09-07,38.44459708333333,-89.59143625,25.224999999999994,7.482499999999999,686.64220725,207.58333333333334,8:07:26,2016-09-07T8:07:26
88,15.0,2016-09-08,48.608373,-93.434201,16.4,12.42,160.22284,102.0,1:09:44,2016-09-08T1:09:44
89,16.0,2016-09-02,37.87065679375001,-93.03074880000001,25.35468750000002,7.818218749999995,664.6471551312495,124.221875,22:39:59,2016-09-02T22:39:59
90,16.0,2016-09-03,37.07531511550885,-92.35699538745294,22.692380183091224,7.089714593430269,852.8189288990253,123.83575659666128,10:55:38,2016-09-03T10:55:38
91,16.0,2016-09-04,37.14816932924061,-92.57284929154737,22.97064534551682,6.486279268989129,844.1683986136438,157.7170188463735,11:49:22,2016-09-04T11:49:22
92,16.0,2016-09-05,36.90182016602637,-91.40334138402437,23.517795753286524,6.025439838220503,824.2934376414452,168.54378159757331,12:35:33,2016-09-05T12:35:33
93,16.0,2016-09-06,36.23507298609011,-90.92528139426244,25.910041295370917,7.060243425342307,923.2049593336156,196.04868506846339,12:59:07,2016-09-06T12:59:07
94,16.0,2016-09-07,36.69943516198704,-91.4167944715623,25.49064074873985,6.486832253419718,979.8661241220244,201.491720662347,7:59:54,2016-09-07T7:59:54
95,16.0,2016-09-08,36.132042527777806,-89.38484601851856,25.667283950617236,7.201620370370366,969.8311423719151,181.7685185185185,1:37:57,2016-09-08T1:37:57
96,17.0,2016-09-02,38.40745783333334,-94.08082211111112,22.572222222222223,7.884444444444444,1428.363443111111,97.0,22:27:15,2016-09-02T22:27:15
97,17.0,2016-09-03,37.1459345215311,-92.09498982296653,22.705263157894734,7.59095693779904,907.4049816650719,123.41148325358851,10:52:18,2016-09-03T10:52:18
98,17.0,2016-09-04,37.014625076233216,-91.34462984304932,23.052017937219734,6.287668161434981,858.9516198116592,150.92825112107624,11:19:55,2016-09-04T11:19:55
99,17.0,2016-09-05,36.56330789610388,-92.79933763636357,24.04448051948057,6.475714285714281,919.5459144512989,169.4383116883117,13:02:13,2016-09-05T13:02:13
100,17.0,2016-09-06,36.33027213732394,-89.93943228521121,25.62007042253524,6.9170070422535215,949.7171363450695,197.58802816901408,11:55:03,2016-09-06T11:55:03
101,17.0,2016-09-07,36.528139960526325,-89.82387769078946,26.494078947368415,7.029736842105262,842.8609758223685,190.3684210526316,9:10:05,2016-09-07T9:10:05
102,17.0,2016-09-08,36.44664216666665,-88.81524647619047,26.314285714285717,7.739285714285715,1155.4642320238097,172.42857142857142,1:28:38,2016-09-08T1:28:38
103,18.0,2016-09-02,36.57075433333333,-93.63360733333333,27.166666666666668,3.276666666666667,620.8257466666666,166.33333333333334,22:47:43,2016-09-02T22:47:43
104,18.0,2016-09-03,35.69607464285714,-88.68914121428573,22.153571428571432,6.90142857142857,514.05863675,121.0,8:49:33,2016-09-03T8:49:33
105,18.0,2016-09-04,37.76051334615385,-87.59904111538461,22.39230769230769,6.718076923076922,616.0058236923077,180.69230769230768,13:06:21,2016-09-04T13:06:21
106,18.0,2016-09-05,37.589176800000004,-91.35901047500002,22.7075,6.999,887.6972101000001,183.575,11:45:36,2016-09-05T11:45:36
107,18.0,2016-09-06,38.39168174418605,-89.76656216279069,25.3093023255814,7.450232558139536,896.6583531860465,209.1860465116279,11:46:36,2016-09-06T11:46:36
108,18.0,2016-09-07,38.49535567741936,-91.17770680645161,24.845161290322572,6.809354838709677,866.6137382258066,177.90322580645162,5:58:36,2016-09-07T5:58:36
109,18.0,2016-09-08,34.6849845,-89.990691,27.1,9.8125,1902.8694624999998,137.0,1:44:46,2016-09-08T1:44:46
110,19.0,2016-09-02,37.29375660150376,-94.02220017669178,25.518045112781955,8.304586466165416,697.5659482857138,124.97368421052632,22:38:04,2016-09-02T22:38:04
111,19.0,2016-09-03,36.61976706218315,-91.35686469820865,23.08104089219323,7.309729638391364,806.3433341270643,124.61710037174721,11:13:58,2016-09-03T11:13:58
112,19.0,2016-09-04,36.53788541136288,-90.6205412930599,23.509133405250065,6.437540453074447,745.9761097813696,149.83459187342683,12:01:39,2016-09-04T12:01:39
113,19.0,2016-09-05,36.35801093461633,-91.32785751418719,23.859511472983225,6.170750061682809,802.4810832563466,165.40833950160376,12:41:12,2016-09-05T12:41:12
114,19.0,2016-09-06,35.590212780574724,-89.79475385964922,26.414797864226053,7.139911009407587,865.9304774535867,193.7495550470379,13:10:20,2016-09-06T13:10:20
115,19.0,2016-09-07,36.06159646585467,-90.33814669856454,26.18516746411468,6.781618094823831,900.6373974127856,198.4053936494128,8:23:24,2016-09-07T8:23:24
116,19.0,2016-09-08,36.13496623309602,-88.3395780266904,25.960498220640492,7.66261565836298,877.4191909982198,181.94483985765123,1:30:24,2016-09-08T1:30:24
117,20.0,2016-09-02,38.0492854,-94.6187748,26.360000000000003,8.056000000000001,838.9210660000001,126.2,22:26:43,2016-09-02T22:26:43
118,20.0,2016-09-03,36.290898044444425,-91.90377089999998,23.365555555555552,7.332777777777775,638.6536722666668,125.65555555555555,11:57:17,2016-09-03T11:57:17
119,20.0,2016-09-04,36.71166245652175,-89.99920144565218,23.368478260869576,6.266739130434781,734.841535326087,143.97826086956522,11:30:41,2016-09-04T11:30:41
120,20.0,2016-09-05,36.79309664062499,-90.73160707812502,24.334374999999998,6.4223437500000085,818.1016614843744,188.9140625,13:33:34,2016-09-05T13:33:34
121,20.0,2016-09-06,34.99038627450981,-88.89539885294118,26.518627450980397,7.248235294117649,843.6259477549019,195.59803921568627,14:19:06,2016-09-06T14:19:06
122,20.0,2016-09-07,36.46972998333332,-91.23603869999995,25.74500000000001,6.17183333333333,774.9615552833336,197.76666666666668,7:25:59,2016-09-07T7:25:59
123,20.0,2016-09-08,37.217927333333336,-86.46830977777778,24.15555555555555,6.4877777777777785,2350.3481744444443,163.0,1:39:19,2016-09-08T1:39:19
124,21.0,2016-09-02,39.15218966197182,-85.80576033802821,23.3845070422535,7.267464788732388,900.9289264929578,94.14084507042253,22:50:15,2016-09-02T22:50:15
125,21.0,2016-09-03,38.37237992384518,-90.67067397752814,21.710611735330847,6.980536828963796,1023.2516048589293,122.916354556804,11:53:52,2016-09-03T11:53:52
126,21.0,2016-09-04,38.72590028950278,-89.12286375801112,22.154033149171294,6.284784530386757,1021.6356266773518,136.25414364640883,11:56:24,2016-09-04T11:56:24
127,21.0,2016-09-05,38.07755877505573,-88.73856162880477,22.92353377876757,6.223429844097976,1049.5919655449172,162.49146250927987,12:29:20,2016-09-05T12:29:20
128,21.0,2016-09-06,37.37903552716864,-88.41908767397535,24.940514775977054,7.226272640610096,1148.6780104385168,194.82554814108676,12:41:13,2016-09-06T12:41:13
129,21.0,2016-09-07,37.683702036784716,-89.44999743460488,24.927384196185347,6.343092643051767,1220.3284227724835,199.41961852861036,8:14:26,2016-09-07T8:14:26
130,21.0,2016-09-08,37.78169123888888,-85.75857263888885,24.818333333333324,6.521111111111108,1135.0842816833328,182.37777777777777,1:33:06,2016-09-08T1:33:06
131,22.0,2016-09-02,38.74346866666667,-80.30815500000001,20.5,7.080000000000001,798.3032199999999,32.333333333333336,23:15:27,2016-09-02T23:15:27
132,22.0,2016-09-03,36.965256571428576,-83.58849678571428,22.97857142857143,7.410000000000001,608.3009092857143,130.71428571428572,13:39:16,2016-09-03T13:39:16
133,22.0,2016-09-04,39.628965083333334,-92.81245966666667,21.704166666666662,5.983750000000001,1206.092080625,143.0,13:40:35,2016-09-04T13:40:35
134,22.0,2016-09-05,38.681803795454556,-88.19051895454548,21.745454545454546,6.020454545454545,858.9906395909093,165.04545454545453,10:13:52,2016-09-05T10:13:52
135,22.0,2016-09-06,36.98559456666666,-84.43250909999999,26.12666666666667,7.0726666666666675,972.0204888666666,218.3,12:36:33,2016-09-06T12:36:33
136,22.0,2016-09-07,38.63935405555555,-86.68039294444446,25.099999999999994,6.101666666666667,1377.7012843888888,190.5,8:54:21,2016-09-07T8:54:21
137,22.0,2016-09-08,36.68635971428572,-80.43654657142858,24.014285714285716,4.95,1113.0238914285715,144.14285714285714,1:41:55,2016-09-08T1:41:55
138,23.0,2016-09-02,35.52834737931033,-111.44427899999997,28.744827586206906,7.575172413793103,1017.392733448276,212.0344827586207,22:45:02,2016-09-02T22:45:02
139,23.0,2016-09-03,33.80620163457331,-108.00991703719907,26.571991247264787,7.364004376367615,1089.4422515601743,182.15754923413567,8:56:35,2016-09-03T8:56:35
140,23.0,2016-09-04,33.670135527352336,-107.63004395186002,24.971553610503282,8.200371991247264,995.244363702404,195.60831509846827,11:59:48,2016-09-04T11:59:48
141,23.0,2016-09-05,33.876699377742916,-108.7792930768025,24.671943573667754,6.227695924764883,1129.9202186614402,198.9514106583072,12:04:50,2016-09-05T12:04:50
142,23.0,2016-09-06,33.33697505752212,-110.79996287905601,24.071533923303782,5.328716814159287,933.4659350766929,193.60176991150442,10:32:45,2016-09-06T10:32:45
143,23.0,2016-09-07,33.77047547910863,-110.09865445682463,26.44540389972145,7.907158774373279,1110.855335275766,227.23398328690809,6:56:26,2016-09-07T6:56:26
144,23.0,2016-09-08,33.52116308620689,-105.96995962068966,25.313793103448276,7.582931034482756,1136.2828147413798,201.36206896551724,1:50:29,2016-09-08T1:50:29
145,24.0,2016-09-02,36.8033705,-119.80012375,29.125,7.7825,1102.24887,236.75,22:10:54,2016-09-02T22:10:54
146,24.0,2016-09-03,35.670514999999995,-110.35397640000001,24.160000000000004,7.340666666666667,1207.3105095333333,198.26666666666668,6:59:20,2016-09-03T6:59:20
147,24.0,2016-09-04,33.74370347619049,-112.92434742857142,23.252380952380953,8.342857142857145,1809.450305095238,213.8095238095238,15:33:12,2016-09-04T15:33:12
148,24.0,2016-09-05,35.512168227272724,-107.01685159090911,24.618181818181814,5.780909090909091,1086.6778754545455,231.95454545454547,12:42:38,2016-09-05T12:42:38
149,24.0,2016-09-06,33.99062888,-107.27694027999998,24.29599999999999,6.615999999999999,940.0081932399999,195.64,10:42:23,2016-09-06T10:42:23
150,24.0,2016-09-07,34.0785365,-110.37527483333334,24.791666666666668,4.569166666666667,1062.3730505833335,200.66666666666666,6:35:35,2016-09-07T6:35:35
151,24.0,2016-09-08,33.313665,-112.052621,28.9,7.13,635.5498,240.0,2:06:44,2016-09-08T2:06:44
152,25.0,2016-09-02,32.6728395,-96.4049255,27.28333333333333,10.608333333333333,913.2108816666665,158.16666666666666,22:21:16,2016-09-02T22:21:16
153,25.0,2016-09-03,36.62269788888888,-95.80689297777779,23.44444444444445,7.56911111111111,869.0736022222218,146.3111111111111,14:22:02,2016-09-03T14:22:02
154,25.0,2016-09-04,36.012482519230765,-98.35557101923078,22.84038461538462,6.596153846153848,1066.8642779807697,167.44230769230768,14:35:42,2016-09-04T14:35:42
155,25.0,2016-09-05,36.33725292,-101.18222121333335,23.275999999999993,5.6024,1134.0697951333332,188.26666666666668,10:58:36,2016-09-05T10:58:36
156,25.0,2016-09-06,35.491775521739136,-98.28430760869566,21.817391304347815,5.537608695652174,761.8641762391303,165.3695652173913,8:17:15,2016-09-06T8:17:15
157,25.0,2016-09-07,38.14945990740742,-93.57292477777777,26.355555555555558,7.318333333333332,1033.6455645740741,208.16666666666666,13:25:31,2016-09-07T13:25:31
158,25.0,2016-09-08,35.727194363636364,-103.01506190909093,24.9,7.3945454545454545,1368.9027645454546,191.72727272727272,1:43:06,2016-09-08T1:43:06
159,26.0,2016-09-02,45.907738,-122.743022,19.9,7.0,21.806335,343.0,23:44:46,2016-09-02T23:44:46
160,26.0,2016-09-03,38.919048333333336,-110.69353966666665,22.866666666666664,8.19,1847.2777866666668,194.0,1:09:57,2016-09-03T1:09:57
161,26.0,2016-09-04,35.77942,-78.63911999999998,18.3,5.0,493.07547,290.0,5:47:31,2016-09-04T5:47:31
162,26.0,2016-09-05,38.96761133333334,-93.31420466666664,17.433333333333334,5.376666666666666,209.89722500000002,113.66666666666667,3:45:51,2016-09-05T3:45:51
163,26.0,2016-09-06,34.262669,-119.237027,16.6,2.66,256.71356000000003,276.0,3:31:55,2016-09-06T3:31:55
164,27.0,2016-09-02,33.533321388888886,-113.1511811111111,30.70555555555556,8.395,1046.8043879444444,195.83333333333334,22:47:43,2016-09-02T22:47:43
165,27.0,2016-09-03,32.57000643846153,-108.91312419615382,27.76000000000004,7.255192307692305,1029.5066950653852,176.8923076923077,8:19:14,2016-09-03T8:19:14
166,27.0,2016-09-04,32.11794668115941,-109.28701014855073,26.004710144927547,9.065942028985512,1050.845893155798,195.02898550724638,13:16:07,2016-09-04T13:16:07
167,27.0,2016-09-05,33.19362788109753,-110.6917963932927,25.300000000000015,6.680000000000002,950.6935846707305,202.67073170731706,12:41:35,2016-09-05T12:41:35
168,27.0,2016-09-06,32.55574271823203,-111.83994404972384,23.792541436464116,5.574696132596682,856.3012983812148,190.1657458563536,9:29:50,2016-09-06T9:29:50
169,27.0,2016-09-07,32.565047813252995,-111.04998305421682,28.89638554216873,8.787289156626512,885.3562478674702,227.67469879518072,7:14:24,2016-09-07T7:14:24
170,27.0,2016-09-08,31.194741333333326,-106.43224514814813,27.31111111111111,9.782962962962964,1128.0378066666667,195.77777777777777,1:49:31,2016-09-08T1:49:31
171,28.0,2016-09-02,34.190541,-118.491551,24.7,6.6,2431.2341,176.0,22:17:40,2016-09-02T22:17:40
172,28.0,2016-09-03,31.678329400000003,-108.31705070000001,28.080000000000002,6.5840000000000005,1540.3444638,146.2,10:30:22,2016-09-03T10:30:22
173,28.0,2016-09-04,30.813541375,-99.73597799999999,24.7125,6.967499999999999,1164.6600892499998,141.625,11:25:50,2016-09-04T11:25:50
174,28.0,2016-09-05,33.42262633333333,-115.75681166666668,20.566666666666666,6.486666666666667,1140.6270666666667,169.33333333333334,14:16:41,2016-09-05T14:16:41
175,28.0,2016-09-06,31.969056692307692,-109.23360076923076,25.892307692307693,6.621538461538463,616.0288938461538,177.46153846153845,11:46:01,2016-09-06T11:46:01
176,28.0,2016-09-07,33.2650172,-111.277123,26.54,3.95,1506.009158,178.4,6:36:55,2016-09-07T6:36:55
177,29.0,2016-09-02,38.99896100000001,-92.12703920833333,23.6875,7.055,858.6161600833333,119.58333333333333,22:40:44,2016-09-02T22:40:44
178,29.0,2016-09-03,37.96735801311479,-91.74499393442625,21.58262295081965,6.917639344262294,1005.1918596196712,118.62622950819672,9:36:44,2016-09-03T9:36:44
179,29.0,2016-09-04,38.037454575657925,-96.84388806907896,22.258552631578944,6.437796052631576,888.7143583421048,173.42434210526315,12:16:36,2016-09-04T12:16:36
180,29.0,2016-09-05,38.414979194444456,-88.60374425925919,22.66527777777778,6.368101851851849,1070.7689162268512,169.35185185185185,12:20:02,2016-09-05T12:20:02
181,29.0,2016-09-06,37.58791040000001,-95.96302013749995,22.992999999999952,6.603749999999998,1149.3735506525002,191.9075,11:11:20,2016-09-06T11:11:20
182,29.0,2016-09-07,38.40849088018433,-93.23947905990778,24.3838709677419,6.8119815668202754,1218.1525135161282,204.59907834101384,7:28:10,2016-09-07T7:28:10
183,29.0,2016-09-08,38.31212924489796,-91.61413024489792,24.338775510204094,6.115510204081632,936.9785704489799,202.3877551020408,1:40:25,2016-09-08T1:40:25
184,30.0,2016-09-02,37.212404,-119.698757,31.5,5.11,10.94889,286.0,22:07:02,2016-09-02T22:07:02
185,30.0,2016-09-03,36.60962146153847,-95.19410607692309,22.500000000000004,6.941538461538463,839.3594522307692,125.0,9:57:24,2016-09-03T9:57:24
186,30.0,2016-09-04,38.95991876470588,-103.3979382352941,21.588235294117645,7.005882352941176,738.3507982941177,183.05882352941177,14:41:25,2016-09-04T14:41:25
187,30.0,2016-09-05,37.40079936666667,-89.93393926666664,24.716666666666665,6.591666666666667,1011.9325857333332,146.76666666666668,14:45:25,2016-09-05T14:45:25
188,30.0,2016-09-06,36.177767499999995,-97.39913883333332,23.449999999999992,7.03888888888889,1035.4050956666667,195.0,14:49:41,2016-09-06T14:49:41
189,30.0,2016-09-07,39.6206705,-85.4979597,27.310000000000002,5.723000000000001,2089.2442752,188.9,15:37:47,2016-09-07T15:37:47
190,30.0,2016-09-08,38.423011,-90.412629,30.1,6.73,442.25146,176.0,1:00:24,2016-09-08T1:00:24
191,31.0,2016-09-02,38.540919,-121.500287,31.2,3.14,355.7796600000001,270.0,23:17:01,2016-09-02T23:17:01
192,31.0,2016-09-03,39.73257,-105.158928,15.1,6.15,1265.7916,347.0,2:29:18,2016-09-03T2:29:18
193,31.0,2016-09-04,47.185436,-122.015539,15.8,5.71,138.59011999999998,338.0,2:02:10,2016-09-04T2:02:10
194,31.0,2016-09-05,43.394293,-103.5145175,24.1,6.54,652.3969,227.0,20:53:28,2016-09-05T20:53:28
195,31.0,2016-09-06,38.477737,-90.389073,33.0,10.9,708.5878,226.0,16:40:46,2016-09-06T16:40:46
196,31.0,2016-09-08,38.977049,-77.508687,24.4,7.52,55.97982,206.0,0:50:21,2016-09-08T0:50:21
197,32.0,2016-09-02,38.9513444,-89.38370220000002,23.93333333333334,8.075999999999999,1010.7414797666665,99.26666666666667,22:43:54,2016-09-02T22:43:54
198,32.0,2016-09-03,38.393506696319044,-94.91403213496926,21.430368098159526,7.026134969325158,1363.9205813343553,133.53067484662577,10:12:04,2016-09-03T10:12:04
199,32.0,2016-09-04,38.24204308668727,-94.21019261919506,22.294427244582042,6.77897832817337,1011.5850088235284,164.54489164086687,12:51:26,2016-09-04T12:51:26
200,32.0,2016-09-05,38.58611262432916,-87.43005708407871,23.723971377459804,8.207728085867606,2187.305445667264,191.67799642218247,14:39:59,2016-09-05T14:39:59
201,32.0,2016-09-06,37.82360753493448,-94.69771662882096,23.034497816593877,6.99901746724891,1188.4063799672474,198.7707423580786,11:52:34,2016-09-06T11:52:34
202,32.0,2016-09-07,39.18598593518519,-96.134213787037,23.079629629629636,6.991342592592599,1740.6706238749991,187.6064814814815,7:13:26,2016-09-07T7:13:26
203,32.0,2016-09-08,39.023652625,-92.11918418750003,23.628124999999997,6.11875,707.9387918124999,192.9375,1:41:06,2016-09-08T1:41:06
204,33.0,2016-09-02,40.3201165,-83.87800250000001,25.625000000000004,5.7775,1889.5296715,81.25,22:30:05,2016-09-02T22:30:05
205,33.0,2016-09-03,39.64723630434783,-100.67978547826088,20.03913043478261,6.389565217391303,1266.3345150869566,158.2608695652174,9:40:48,2016-09-03T9:40:48
